timestamp,interface,speed_mbps
2025-09-05T14:10:00+02:00,eth1,560.465
2025-09-05T14:10:00+02:00,wlan0,149.103
2025-09-05T14:15:00+02:00,eth0,1268.678
2025-09-05T14:15:00+02:00,eth1,576.431
2025-09-05T14:15:00+02:00,wlan0,150.618
2025-09-05T14:20:00+02:00,eth0,1309.068
2025-09-05T14:20:00+02:00,eth1,583.349
2025-09-05T14:20:00+02:00,wlan0,142.722
2025-09-05T14:25:00+02:00,eth0,1297.901
2025-09-05T14:25:00+02:00,eth1,567.62
2025-09-05T14:25:00+02:00,wlan0,140.812
2025-09-05T14:30:00+02:00,eth0,1281.412
2025-09-05T14:30:00+02:00,eth1,582.336
2025-09-05T14:30:00+02:00,wlan0,151.443
2025-09-05T14:35:00+02:00,eth0,1284.816
2025-09-05T14:35:00+02:00,eth1,562.234
2025-09-05T14:35:00+02:00,wlan0,137.858
2025-09-05T14:40:00+02:00,eth0,1278.235
2025-09-05T14:40:00+02:00,eth1,567.924
2025-09-05T14:40:00+02:00,wlan0,157.644
2025-09-05T14:45:00+02:00,eth0,1233.464
2025-09-05T14:45:00+02:00,eth1,577.426
2025-09-05T14:45:00+02:00,wlan0,133.609
2025-09-05T14:50:00+02:00,eth0,1274.79
2025-09-05T14:50:00+02:00,eth1,561.425
2025-09-05T14:50:00+02:00,wlan0,138.065
2025-09-05T14:55:00+02:00,eth0,1305.542
2025-09-05T14:55:00+02:00,eth1,593.675
2025-09-05T14:55:00+02:00,wlan0,158.207
2025-09-05T15:00:00+02:00,eth0,1274.141
2025-09-05T15:00:00+02:00,eth1,543.799
2025-09-05T15:00:00+02:00,wlan0,136.71
2025-09-05T15:05:00+02:00,eth0,1243.3
2025-09-05T15:05:00+02:00,eth1,573.073
2025-09-05T15:05:00+02:00,wlan0,141.765
2025-09-05T15:10:00+02:00,eth0,1244.161
2025-09-05T15:10:00+02:00,eth1,527.952
2025-09-05T15:10:00+02:00,wlan0,148.655
2025-09-05T15:15:00+02:00,eth0,1315.552
2025-09-05T15:15:00+02:00,eth1,569.648
2025-09-05T15:15:00+02:00,wlan0,130.269
2025-09-05T15:20:00+02:00,eth0,1276.865
2025-09-05T15:20:00+02:00,eth1,525.77
2025-09-05T15:20:00+02:00,wlan0,142.053
2025-09-05T15:25:00+02:00,eth0,1224.74
2025-09-05T15:25:00+02:00,eth1,545.39
2025-09-05T15:25:00+02:00,wlan0,145.915
2025-09-05T15:30:00+02:00,eth0,1219.947
2025-09-05T15:30:00+02:00,eth1,558.44
2025-09-05T15:30:00+02:00,wlan0,147.933
2025-09-05T15:35:00+02:00,eth0,1715.735
2025-09-05T15:35:00+02:00,eth1,563.839
2025-09-05T15:35:00+02:00,wlan0,131.878
2025-09-05T15:40:00+02:00,eth0,1239.172
2025-09-05T15:40:00+02:00,eth1,548.813
2025-09-05T15:40:00+02:00,wlan0,124.974
2025-09-05T15:45:00+02:00,eth0,1194.109
2025-09-05T15:45:00+02:00,eth1,524.551
2025-09-05T15:45:00+02:00,wlan0,134.539
2025-09-05T15:50:00+02:00,eth0,1237.945
2025-09-05T15:50:00+02:00,eth1,529.362
2025-09-05T15:50:00+02:00,wlan0,134.474
2025-09-05T15:55:00+02:00,eth0,1225.425
2025-09-05T15:55:00+02:00,eth1,511.818
2025-09-05T15:55:00+02:00,wlan0,139.616
2025-09-05T16:00:00+02:00,eth0,1230.262
2025-09-05T16:00:00+02:00,eth1,579.539
2025-09-05T16:00:00+02:00,wlan0,141.521
2025-09-05T16:05:00+02:00,eth0,1260.104
2025-09-05T16:05:00+02:00,eth1,512.917
2025-09-05T16:05:00+02:00,wlan0,134.963
2025-09-05T16:10:00+02:00,eth0,1215.62
2025-09-05T16:10:00+02:00,eth1,568.068
2025-09-05T16:10:00+02:00,wlan0,146.716
2025-09-05T16:15:00+02:00,eth0,1206.763
2025-09-05T16:15:00+02:00,eth1,568.762
2025-09-05T16:15:00+02:00,wlan0,143.996
2025-09-05T16:20:00+02:00,eth0,1283.063
2025-09-05T16:20:00+02:00,eth1,543.172
2025-09-05T16:20:00+02:00,wlan0,133.082
2025-09-05T16:25:00+02:00,eth0,1197.822
2025-09-05T16:25:00+02:00,eth1,567.273
2025-09-05T16:25:00+02:00,wlan0,126.724
2025-09-05T16:30:00+02:00,eth0,1196.405
2025-09-05T16:30:00+02:00,eth1,545.444
2025-09-05T16:30:00+02:00,wlan0,138.533
2025-09-05T16:35:00+02:00,eth0,1121.26
2025-09-05T16:35:00+02:00,eth1,542.862
2025-09-05T16:35:00+02:00,wlan0,130.265
2025-09-05T16:40:00+02:00,eth0,1129.744
2025-09-05T16:40:00+02:00,eth1,522.578
2025-09-05T16:40:00+02:00,wlan0,127.872
2025-09-05T16:45:00+02:00,eth0,1241.037
2025-09-05T16:45:00+02:00,eth1,542.721
2025-09-05T16:45:00+02:00,wlan0,142.073
2025-09-05T16:50:00+02:00,eth0,1106.522
2025-09-05T16:50:00+02:00,eth1,535.365
2025-09-05T16:50:00+02:00,wlan0,132.758
2025-09-05T16:55:00+02:00,eth0,1175.842
2025-09-05T16:55:00+02:00,eth1,547.111
2025-09-05T16:55:00+02:00,wlan0,118.628
2025-09-05T17:00:00+02:00,eth0,1132.854
2025-09-05T17:00:00+02:00,eth1,504.178
2025-09-05T17:00:00+02:00,wlan0,130.234
2025-09-05T17:05:00+02:00,eth0,1210.908
2025-09-05T17:05:00+02:00,eth1,546.705
2025-09-05T17:05:00+02:00,wlan0,128.1
2025-09-05T17:10:00+02:00,eth0,1221.798
2025-09-05T17:10:00+02:00,eth1,476.842
2025-09-05T17:10:00+02:00,wlan0,135.418
2025-09-05T17:15:00+02:00,eth0,1142.181
2025-09-05T17:15:00+02:00,eth1,500.288
2025-09-05T17:15:00+02:00,wlan0,123.757
2025-09-05T17:20:00+02:00,eth0,1108.842
2025-09-05T17:20:00+02:00,eth1,526.522
2025-09-05T17:20:00+02:00,wlan0,123.804
2025-09-05T17:25:00+02:00,eth0,1235.524
2025-09-05T17:25:00+02:00,eth1,512.138
2025-09-05T17:25:00+02:00,wlan0,130.007
2025-09-05T17:30:00+02:00,eth0,1177.071
2025-09-05T17:30:00+02:00,eth1,482.041
2025-09-05T17:30:00+02:00,wlan0,119.888
2025-09-05T17:35:00+02:00,eth0,1107.272
2025-09-05T17:35:00+02:00,eth1,895.52
2025-09-05T17:35:00+02:00,wlan0,127.607
2025-09-05T17:40:00+02:00,eth0,1096.724
2025-09-05T17:40:00+02:00,eth1,483.338
2025-09-05T17:40:00+02:00,wlan0,125.076
2025-09-05T17:45:00+02:00,eth0,1109.947
2025-09-05T17:45:00+02:00,eth1,512.874
2025-09-05T17:45:00+02:00,wlan0,130.289
2025-09-05T17:50:00+02:00,eth0,1130.659
2025-09-05T17:50:00+02:00,eth1,510.787
2025-09-05T17:50:00+02:00,wlan0,127.274
2025-09-05T17:55:00+02:00,eth0,1039.309
2025-09-05T17:55:00+02:00,eth1,496.99
2025-09-05T17:55:00+02:00,wlan0,133.681
2025-09-05T18:00:00+02:00,eth0,1122.713
2025-09-05T18:00:00+02:00,eth1,493.243
2025-09-05T18:00:00+02:00,wlan0,128.053
2025-09-05T18:05:00+02:00,eth0,1156.172
2025-09-05T18:05:00+02:00,eth1,521.925
2025-09-05T18:05:00+02:00,wlan0,118.627
2025-09-05T18:10:00+02:00,eth0,1083.076
2025-09-05T18:10:00+02:00,eth1,462.785
2025-09-05T18:10:00+02:00,wlan0,119.886
2025-09-05T18:15:00+02:00,eth0,1089.511
2025-09-05T18:15:00+02:00,eth1,475.029
2025-09-05T18:15:00+02:00,wlan0,124.393
2025-09-05T18:20:00+02:00,eth0,1070.398
2025-09-05T18:20:00+02:00,eth1,457.661
2025-09-05T18:20:00+02:00,wlan0,115.673
2025-09-05T18:25:00+02:00,eth0,1137.381
2025-09-05T18:25:00+02:00,eth1,499.095
2025-09-05T18:25:00+02:00,wlan0,112.571
2025-09-05T18:30:00+02:00,eth0,1129.668
2025-09-05T18:30:00+02:00,eth1,487.978
2025-09-05T18:30:00+02:00,wlan0,127.158
2025-09-05T18:35:00+02:00,eth0,1104.4
2025-09-05T18:35:00+02:00,eth1,463.057
2025-09-05T18:35:00+02:00,wlan0,113.227
2025-09-05T18:40:00+02:00,eth0,1106.24
2025-09-05T18:40:00+02:00,eth1,481.516
2025-09-05T18:40:00+02:00,wlan0,118.143
2025-09-05T18:45:00+02:00,eth0,1087.645
2025-09-05T18:45:00+02:00,eth1,499.644
2025-09-05T18:45:00+02:00,wlan0,115.063
2025-09-05T18:50:00+02:00,eth0,1078.241
2025-09-05T18:50:00+02:00,eth1,451.345
2025-09-05T18:50:00+02:00,wlan0,122.13
2025-09-05T18:55:00+02:00,eth0,961.881
2025-09-05T18:55:00+02:00,eth1,482.128
2025-09-05T18:55:00+02:00,wlan0,112.293
2025-09-05T19:00:00+02:00,eth0,1086.679
2025-09-05T19:00:00+02:00,eth1,510.18
2025-09-05T19:00:00+02:00,wlan0,117.312
2025-09-05T19:05:00+02:00,eth0,1064.117
2025-09-05T19:05:00+02:00,eth1,465.895
2025-09-05T19:05:00+02:00,wlan0,116.878
2025-09-05T19:10:00+02:00,eth0,1011.266
2025-09-05T19:10:00+02:00,eth1,433.341
2025-09-05T19:10:00+02:00,wlan0,103.948
2025-09-05T19:15:00+02:00,eth0,1036.689
2025-09-05T19:15:00+02:00,eth1,440.761
2025-09-05T19:15:00+02:00,wlan0,90.868
2025-09-05T19:20:00+02:00,eth0,1001.322
2025-09-05T19:20:00+02:00,eth1,428.921
2025-09-05T19:20:00+02:00,wlan0,127.091
2025-09-05T19:25:00+02:00,eth0,1009.546
2025-09-05T19:25:00+02:00,eth1,417.718
2025-09-05T19:25:00+02:00,wlan0,112.702
2025-09-05T19:30:00+02:00,eth0,983.934
2025-09-05T19:30:00+02:00,eth1,453.154
2025-09-05T19:30:00+02:00,wlan0,116.367
2025-09-05T19:35:00+02:00,eth0,965.784
2025-09-05T19:35:00+02:00,eth1,481.991
2025-09-05T19:35:00+02:00,wlan0,119.712
2025-09-05T19:40:00+02:00,eth0,1046.224
2025-09-05T19:40:00+02:00,eth1,480.093
2025-09-05T19:40:00+02:00,wlan0,204.136
2025-09-05T19:45:00+02:00,eth0,979.296
2025-09-05T19:45:00+02:00,eth1,420.722
2025-09-05T19:45:00+02:00,wlan0,108.16
2025-09-05T19:50:00+02:00,eth0,974.609
2025-09-05T19:50:00+02:00,eth1,482.833
2025-09-05T19:50:00+02:00,wlan0,109.821
2025-09-05T19:55:00+02:00,eth0,988.196
2025-09-05T19:55:00+02:00,eth1,400.664
2025-09-05T19:55:00+02:00,wlan0,117.523
2025-09-05T20:00:00+02:00,eth0,984.484
2025-09-05T20:00:00+02:00,eth1,443.48
2025-09-05T20:00:00+02:00,wlan0,109.513
2025-09-05T20:05:00+02:00,eth0,1029.884
2025-09-05T20:05:00+02:00,eth1,417.794
2025-09-05T20:05:00+02:00,wlan0,103.756
2025-09-05T20:10:00+02:00,eth0,828.741
2025-09-05T20:10:00+02:00,eth1,433.482
2025-09-05T20:10:00+02:00,wlan0,105.849
2025-09-05T20:15:00+02:00,eth0,1015.422
2025-09-05T20:15:00+02:00,eth1,438.621
2025-09-05T20:15:00+02:00,wlan0,97.522
2025-09-05T20:20:00+02:00,eth0,925.179
2025-09-05T20:20:00+02:00,eth1,445.303
2025-09-05T20:20:00+02:00,wlan0,103.838
2025-09-05T20:25:00+02:00,eth0,973.381
2025-09-05T20:25:00+02:00,eth1,442.527
2025-09-05T20:25:00+02:00,wlan0,113.837
2025-09-05T20:30:00+02:00,eth0,932.887
2025-09-05T20:30:00+02:00,eth1,439.471
2025-09-05T20:30:00+02:00,wlan0,115.416
2025-09-05T20:35:00+02:00,eth0,980.063
2025-09-05T20:35:00+02:00,eth1,410.995
2025-09-05T20:35:00+02:00,wlan0,101.727
2025-09-05T20:40:00+02:00,eth0,927.031
2025-09-05T20:40:00+02:00,eth1,422.388
2025-09-05T20:40:00+02:00,wlan0,99.178
2025-09-05T20:45:00+02:00,eth0,934.557
2025-09-05T20:45:00+02:00,eth1,432.271
2025-09-05T20:45:00+02:00,wlan0,110.215
2025-09-05T20:50:00+02:00,eth0,987.08
2025-09-05T20:50:00+02:00,eth1,425.65
2025-09-05T20:50:00+02:00,wlan0,97.472
2025-09-05T20:55:00+02:00,eth0,891.281
2025-09-05T20:55:00+02:00,eth1,395.745
2025-09-05T20:55:00+02:00,wlan0,110.54
2025-09-05T21:00:00+02:00,eth0,956.559
2025-09-05T21:00:00+02:00,eth1,418.713
2025-09-05T21:00:00+02:00,wlan0,114.546
2025-09-05T21:05:00+02:00,eth0,914.047
2025-09-05T21:05:00+02:00,eth1,625.47
2025-09-05T21:05:00+02:00,wlan0,101.382
2025-09-05T21:10:00+02:00,eth0,911.948
2025-09-05T21:10:00+02:00,eth1,377.758
2025-09-05T21:10:00+02:00,wlan0,102.406
2025-09-05T21:15:00+02:00,eth0,925.21
2025-09-05T21:15:00+02:00,eth1,409.451
2025-09-05T21:15:00+02:00,wlan0,98.587
2025-09-05T21:20:00+02:00,eth0,972.779
2025-09-05T21:20:00+02:00,eth1,381.261
2025-09-05T21:20:00+02:00,wlan0,102.389
2025-09-05T21:25:00+02:00,eth0,860.68
2025-09-05T21:25:00+02:00,eth1,398.726
2025-09-05T21:25:00+02:00,wlan0,115.598
2025-09-05T21:30:00+02:00,eth0,928.087
2025-09-05T21:30:00+02:00,eth1,397.31
2025-09-05T21:30:00+02:00,wlan0,92.942
2025-09-05T21:35:00+02:00,eth0,855.25
2025-09-05T21:35:00+02:00,eth1,390.824
2025-09-05T21:35:00+02:00,wlan0,106.88
2025-09-05T21:40:00+02:00,eth0,927.543
2025-09-05T21:40:00+02:00,eth1,408.528
2025-09-05T21:40:00+02:00,wlan0,103.174
2025-09-05T21:45:00+02:00,eth0,895.843
2025-09-05T21:45:00+02:00,eth1,406.513
2025-09-05T21:45:00+02:00,wlan0,98.905
2025-09-05T21:50:00+02:00,eth0,911.706
2025-09-05T21:50:00+02:00,eth1,408.778
2025-09-05T21:50:00+02:00,wlan0,92.558
2025-09-05T21:55:00+02:00,eth0,894.103
2025-09-05T21:55:00+02:00,eth1,419.662
2025-09-05T21:55:00+02:00,wlan0,102.335
2025-09-05T22:00:00+02:00,eth0,864.885
2025-09-05T22:00:00+02:00,eth1,407.25
2025-09-05T22:00:00+02:00,wlan0,111.616
2025-09-05T22:05:00+02:00,eth0,871.013
2025-09-05T22:05:00+02:00,eth1,383.279
2025-09-05T22:05:00+02:00,wlan0,95.624
2025-09-05T22:10:00+02:00,eth0,888.286
2025-09-05T22:10:00+02:00,eth1,417.46
2025-09-05T22:10:00+02:00,wlan0,89.632
2025-09-05T22:15:00+02:00,eth0,889.783
2025-09-05T22:15:00+02:00,eth1,383.279
2025-09-05T22:15:00+02:00,wlan0,92.626
2025-09-05T22:20:00+02:00,eth0,864.395
2025-09-05T22:20:00+02:00,eth1,375.849
2025-09-05T22:20:00+02:00,wlan0,96.537
2025-09-05T22:25:00+02:00,eth0,837.191
2025-09-05T22:25:00+02:00,eth1,405.452
2025-09-05T22:25:00+02:00,wlan0,104.466
2025-09-05T22:30:00+02:00,eth0,873.18
2025-09-05T22:30:00+02:00,eth1,360.694
2025-09-05T22:30:00+02:00,wlan0,150.773
2025-09-05T22:35:00+02:00,eth0,901.633
2025-09-05T22:35:00+02:00,eth1,375.225
2025-09-05T22:35:00+02:00,wlan0,94.276
2025-09-05T22:40:00+02:00,eth0,897.259
2025-09-05T22:40:00+02:00,eth1,379.592
2025-09-05T22:40:00+02:00,wlan0,95.386
2025-09-05T22:45:00+02:00,eth0,861.348
2025-09-05T22:45:00+02:00,eth1,381.759
2025-09-05T22:45:00+02:00,wlan0,102.022
2025-09-05T22:50:00+02:00,eth0,846.55
2025-09-05T22:50:00+02:00,eth1,391.762
2025-09-05T22:50:00+02:00,wlan0,98.497
2025-09-05T22:55:00+02:00,eth0,839.175
2025-09-05T22:55:00+02:00,eth1,409.9
2025-09-05T22:55:00+02:00,wlan0,86.461
2025-09-05T23:00:00+02:00,eth0,851.899
2025-09-05T23:00:00+02:00,eth1,383.296
2025-09-05T23:00:00+02:00,wlan0,100.631
2025-09-05T23:05:00+02:00,eth0,748.538
2025-09-05T23:05:00+02:00,eth1,369.996
2025-09-05T23:05:00+02:00,wlan0,93.753
2025-09-05T23:10:00+02:00,eth0,908.806
2025-09-05T23:10:00+02:00,eth1,360.076
2025-09-05T23:10:00+02:00,wlan0,92.586
2025-09-05T23:15:00+02:00,eth0,893.002
2025-09-05T23:15:00+02:00,eth1,412.535
2025-09-05T23:15:00+02:00,wlan0,93.76
2025-09-05T23:20:00+02:00,eth0,851.794
2025-09-05T23:20:00+02:00,eth1,350.319
2025-09-05T23:20:00+02:00,wlan0,103.959
2025-09-05T23:25:00+02:00,eth0,910.431
2025-09-05T23:25:00+02:00,eth1,366.35
2025-09-05T23:25:00+02:00,wlan0,90.484
2025-09-05T23:30:00+02:00,eth0,862.594
2025-09-05T23:30:00+02:00,eth1,378.667
2025-09-05T23:30:00+02:00,wlan0,98.058
2025-09-05T23:35:00+02:00,eth0,905.602
2025-09-05T23:35:00+02:00,eth1,358.753
2025-09-05T23:35:00+02:00,wlan0,101.823
2025-09-05T23:40:00+02:00,eth0,864.762
2025-09-05T23:40:00+02:00,eth1,364.664
2025-09-05T23:40:00+02:00,wlan0,80.74
2025-09-05T23:45:00+02:00,eth0,847.929
2025-09-05T23:45:00+02:00,eth1,376.601
2025-09-05T23:45:00+02:00,wlan0,92.557
2025-09-05T23:50:00+02:00,eth0,869.493
2025-09-05T23:50:00+02:00,eth1,396.844
2025-09-05T23:50:00+02:00,wlan0,82.258
2025-09-05T23:55:00+02:00,eth0,753.182
2025-09-05T23:55:00+02:00,eth1,377.421
2025-09-05T23:55:00+02:00,wlan0,90.555
2025-09-06T00:00:00+02:00,eth0,847.705
2025-09-06T00:00:00+02:00,eth1,298.97
2025-09-06T00:00:00+02:00,wlan0,93.321
2025-09-06T00:05:00+02:00,eth0,761.644
2025-09-06T00:05:00+02:00,eth1,381.451
2025-09-06T00:05:00+02:00,wlan0,92.521
2025-09-06T00:10:00+02:00,eth0,802.097
2025-09-06T00:10:00+02:00,eth1,345.58
2025-09-06T00:10:00+02:00,wlan0,99.357
2025-09-06T00:15:00+02:00,eth0,776.423
2025-09-06T00:15:00+02:00,eth1,353.776
2025-09-06T00:15:00+02:00,wlan0,96.029
2025-09-06T00:20:00+02:00,eth0,833.005
2025-09-06T00:20:00+02:00,eth1,353.737
2025-09-06T00:20:00+02:00,wlan0,81.558
2025-09-06T00:25:00+02:00,eth0,877.127
2025-09-06T00:25:00+02:00,eth1,376.94
2025-09-06T00:25:00+02:00,wlan0,97.251
2025-09-06T00:30:00+02:00,eth0,822.928
2025-09-06T00:30:00+02:00,eth1,371.27
2025-09-06T00:30:00+02:00,wlan0,88.203
2025-09-06T00:35:00+02:00,eth0,841.534
2025-09-06T00:35:00+02:00,eth1,399.492
2025-09-06T00:35:00+02:00,wlan0,89.551
2025-09-06T00:40:00+02:00,eth0,1095.757
2025-09-06T00:40:00+02:00,eth1,418.621
2025-09-06T00:40:00+02:00,wlan0,91.832
2025-09-06T00:45:00+02:00,eth0,797.898
2025-09-06T00:45:00+02:00,eth1,335.376
2025-09-06T00:45:00+02:00,wlan0,90.708
2025-09-06T00:50:00+02:00,eth0,789.743
2025-09-06T00:50:00+02:00,eth1,366.297
2025-09-06T00:50:00+02:00,wlan0,100.167
2025-09-06T00:55:00+02:00,eth0,800.958
2025-09-06T00:55:00+02:00,eth1,386.607
2025-09-06T00:55:00+02:00,wlan0,88.532
2025-09-06T01:00:00+02:00,eth0,792.203
2025-09-06T01:00:00+02:00,eth1,374.386
2025-09-06T01:00:00+02:00,wlan0,86.345
2025-09-06T01:05:00+02:00,eth0,781.713
2025-09-06T01:05:00+02:00,eth1,367.716
2025-09-06T01:05:00+02:00,wlan0,96.592
2025-09-06T01:10:00+02:00,eth0,776.208
2025-09-06T01:10:00+02:00,eth1,377.896
2025-09-06T01:10:00+02:00,wlan0,95.869
2025-09-06T01:15:00+02:00,eth0,836.277
2025-09-06T01:15:00+02:00,eth1,370.885
2025-09-06T01:15:00+02:00,wlan0,83.238
2025-09-06T01:20:00+02:00,eth0,793.239
2025-09-06T01:20:00+02:00,eth1,355.571
2025-09-06T01:20:00+02:00,wlan0,84.736
2025-09-06T01:25:00+02:00,eth0,883.861
2025-09-06T01:25:00+02:00,eth1,386.2
2025-09-06T01:25:00+02:00,wlan0,104.42
2025-09-06T01:30:00+02:00,eth0,774.107
2025-09-06T01:30:00+02:00,eth1,353.421
2025-09-06T01:30:00+02:00,wlan0,92.349
2025-09-06T01:35:00+02:00,eth0,808.039
2025-09-06T01:35:00+02:00,eth1,358.041
2025-09-06T01:35:00+02:00,wlan0,82.273
2025-09-06T01:40:00+02:00,eth0,773.062
2025-09-06T01:40:00+02:00,eth1,336.984
2025-09-06T01:40:00+02:00,wlan0,97.59
2025-09-06T01:45:00+02:00,eth0,823.663
2025-09-06T01:45:00+02:00,eth1,370.953
2025-09-06T01:45:00+02:00,wlan0,96.016
2025-09-06T01:50:00+02:00,eth0,826.246
2025-09-06T01:50:00+02:00,eth1,381.81
2025-09-06T01:50:00+02:00,wlan0,84.908
2025-09-06T01:55:00+02:00,eth0,789.979
2025-09-06T01:55:00+02:00,eth1,688.652
2025-09-06T01:55:00+02:00,wlan0,83.627
2025-09-06T02:00:00+02:00,eth0,840.382
2025-09-06T02:00:00+02:00,eth1,364.944
2025-09-06T02:00:00+02:00,wlan0,85.814
2025-09-06T02:05:00+02:00,eth0,804.858
2025-09-06T02:05:00+02:00,eth1,388.715
2025-09-06T02:05:00+02:00,wlan0,94.432
2025-09-06T02:10:00+02:00,eth0,831.715
2025-09-06T02:10:00+02:00,eth1,337.762
2025-09-06T02:10:00+02:00,wlan0,106.057
2025-09-06T02:15:00+02:00,eth0,828.149
2025-09-06T02:15:00+02:00,eth1,365.796
2025-09-06T02:15:00+02:00,wlan0,86.983
2025-09-06T02:20:00+02:00,eth0,864.148
2025-09-06T02:20:00+02:00,eth1,347.177
2025-09-06T02:20:00+02:00,wlan0,82.908
2025-09-06T02:25:00+02:00,eth0,802.087
2025-09-06T02:25:00+02:00,eth1,427.265
2025-09-06T02:25:00+02:00,wlan0,89.524
2025-09-06T02:30:00+02:00,eth0,808.963
2025-09-06T02:30:00+02:00,eth1,371.431
2025-09-06T02:30:00+02:00,wlan0,85.865
2025-09-06T02:35:00+02:00,eth0,844.134
2025-09-06T02:35:00+02:00,eth1,369.329
2025-09-06T02:35:00+02:00,wlan0,97.792
2025-09-06T02:40:00+02:00,eth0,801.328
2025-09-06T02:40:00+02:00,eth1,386.303
2025-09-06T02:40:00+02:00,wlan0,89.441
2025-09-06T02:45:00+02:00,eth0,815.681
2025-09-06T02:45:00+02:00,eth1,357.348
2025-09-06T02:45:00+02:00,wlan0,95.535
2025-09-06T02:50:00+02:00,eth0,822.42
2025-09-06T02:50:00+02:00,eth1,359.429
2025-09-06T02:50:00+02:00,wlan0,103.829
2025-09-06T02:55:00+02:00,eth0,803.116
2025-09-06T02:55:00+02:00,eth1,387.342
2025-09-06T02:55:00+02:00,wlan0,91.159
2025-09-06T03:00:00+02:00,eth0,800.735
2025-09-06T03:00:00+02:00,eth1,372.656
2025-09-06T03:00:00+02:00,wlan0,96.354
2025-09-06T03:05:00+02:00,eth0,816.022
2025-09-06T03:05:00+02:00,eth1,367.484
2025-09-06T03:05:00+02:00,wlan0,80.949
2025-09-06T03:10:00+02:00,eth0,871.509
2025-09-06T03:10:00+02:00,eth1,314.679
2025-09-06T03:10:00+02:00,wlan0,94.622
2025-09-06T03:15:00+02:00,eth0,776.852
2025-09-06T03:15:00+02:00,eth1,344.209
2025-09-06T03:15:00+02:00,wlan0,95.031
2025-09-06T03:20:00+02:00,eth0,873.517
2025-09-06T03:20:00+02:00,eth1,408.888
2025-09-06T03:20:00+02:00,wlan0,88.89
2025-09-06T03:25:00+02:00,eth0,847.56
2025-09-06T03:25:00+02:00,eth1,368.581
2025-09-06T03:25:00+02:00,wlan0,87.017
2025-09-06T03:30:00+02:00,eth0,832.915
2025-09-06T03:30:00+02:00,eth1,377.61
2025-09-06T03:30:00+02:00,wlan0,89.407
2025-09-06T03:35:00+02:00,eth0,860.678
2025-09-06T03:35:00+02:00,eth1,368.651
2025-09-06T03:35:00+02:00,wlan0,81.284
2025-09-06T03:40:00+02:00,eth0,838.758
2025-09-06T03:40:00+02:00,eth1,346.505
2025-09-06T03:40:00+02:00,wlan0,86.959
2025-09-06T03:45:00+02:00,eth0,939.285
2025-09-06T03:45:00+02:00,eth1,364.599
2025-09-06T03:45:00+02:00,wlan0,91.327
2025-09-06T03:50:00+02:00,eth0,836.972
2025-09-06T03:50:00+02:00,eth1,418.16
2025-09-06T03:50:00+02:00,wlan0,95.618
2025-09-06T03:55:00+02:00,eth0,903.62
2025-09-06T03:55:00+02:00,eth1,392.829
2025-09-06T03:55:00+02:00,wlan0,93.065
2025-09-06T04:00:00+02:00,eth0,746.686
2025-09-06T04:00:00+02:00,eth1,377.439
2025-09-06T04:00:00+02:00,wlan0,88.603
2025-09-06T04:05:00+02:00,eth0,854.148
2025-09-06T04:05:00+02:00,eth1,407.118
2025-09-06T04:05:00+02:00,wlan0,87.854
2025-09-06T04:10:00+02:00,eth0,883.838
2025-09-06T04:10:00+02:00,eth1,385.219
2025-09-06T04:10:00+02:00,wlan0,82.595
2025-09-06T04:15:00+02:00,eth0,843.95
2025-09-06T04:15:00+02:00,eth1,385.197
2025-09-06T04:15:00+02:00,wlan0,100.782
2025-09-06T04:20:00+02:00,eth0,810.179
2025-09-06T04:20:00+02:00,eth1,397.923
2025-09-06T04:20:00+02:00,wlan0,109.197
2025-09-06T04:25:00+02:00,eth0,866.288
2025-09-06T04:25:00+02:00,eth1,366.133
2025-09-06T04:25:00+02:00,wlan0,97.772
2025-09-06T04:30:00+02:00,eth0,841.99
2025-09-06T04:30:00+02:00,eth1,399.18
2025-09-06T04:30:00+02:00,wlan0,90.867
2025-09-06T04:35:00+02:00,eth0,800.393
2025-09-06T04:35:00+02:00,eth1,388.842
2025-09-06T04:35:00+02:00,wlan0,90.656
2025-09-06T04:40:00+02:00,eth0,792.745
2025-09-06T04:40:00+02:00,eth1,369.349
2025-09-06T04:40:00+02:00,wlan0,100.94
2025-09-06T04:45:00+02:00,eth0,850.39
2025-09-06T04:45:00+02:00,eth1,377.531
2025-09-06T04:45:00+02:00,wlan0,90.412
2025-09-06T04:50:00+02:00,eth0,892.277
2025-09-06T04:50:00+02:00,eth1,349.364
2025-09-06T04:50:00+02:00,wlan0,97.12
2025-09-06T04:55:00+02:00,eth0,892.965
2025-09-06T04:55:00+02:00,eth1,391.023
2025-09-06T04:55:00+02:00,wlan0,110.158
2025-09-06T05:00:00+02:00,eth0,882.761
2025-09-06T05:00:00+02:00,eth1,376.895
2025-09-06T05:00:00+02:00,wlan0,84.65
2025-09-06T05:05:00+02:00,eth0,761.333
2025-09-06T05:05:00+02:00,eth1,386.24
2025-09-06T05:05:00+02:00,wlan0,85.346
2025-09-06T05:10:00+02:00,eth0,914.889
2025-09-06T05:10:00+02:00,eth1,399.42
2025-09-06T05:10:00+02:00,wlan0,101.571
2025-09-06T05:15:00+02:00,eth0,850.834
2025-09-06T05:15:00+02:00,eth1,384.091
2025-09-06T05:15:00+02:00,wlan0,104.663
2025-09-06T05:20:00+02:00,eth0,858.968
2025-09-06T05:20:00+02:00,eth1,379.499
2025-09-06T05:20:00+02:00,wlan0,85.784
2025-09-06T05:25:00+02:00,eth0,946.161
